time,open,high,low,close,Volume,Volume MA
1491955200,1218.99,1224.57,1208,1212.17,NaN,NaN
1492041600,1212.16,1219.45,1141,1172.91,NaN,NaN
1492128000,1172.56,1193,1142,1170.34,NaN,NaN
1492214400,1169.53,1192.5,1165,1173.45,NaN,NaN
1492300800,1171,1179.3,1150,1162.31,NaN,NaN
1492387200,1162.31,1192.5,1161,1176.54,NaN,NaN
1492473600,1176.59,1210,1175.95,1202.58,NaN,NaN
1492560000,1202.59,1209.99,1190,1203.98,NaN,NaN
1492646400,1203.98,1243.88,1201.66,1234.19,NaN,NaN
1492732800,1234.93,1252.32,1231.65,1243.61,NaN,NaN
1492819200,1243.6,1247.15,1199,1233.2,NaN,NaN
1492905600,1231.85,1248.99,1223.42,1241.99,NaN,NaN
1492992000,1242,1254,1234,1253.58,NaN,NaN
1493078400,1253.57,1280,1251.07,1269,NaN,NaN
1493164800,1271.4,1330,1265,1287.99,NaN,NaN
1493251200,1287.92,1342.02,1285,1331.53,NaN,NaN
1493337600,1331,1347.02,1299,1330.7,NaN,NaN
1493424000,1333.93,1342.8,1316,1333,NaN,NaN
1493510400,1336.77,1356,1315.68,1350.21,NaN,NaN
1493596800,1348.88,1425,1341.22,1390.86,NaN,NaN
1493683200,1390.86,1481.73,1388,1447.75,NaN,NaN
1493769600,1447.75,1516.04,1431.02,1503.22,NaN,NaN
1493856000,1503.25,1623.01,1444.94,1537.23,NaN,NaN
1493942400,1537.36,1609,1495,1514.9,NaN,NaN
1494028800,1515.39,1578.97,1505,1558.02,NaN,NaN
1494115200,1554.04,1565,1525,1554.01,NaN,NaN
1494201600,1554.38,1653.97,1554.38,1649.54,NaN,NaN
1494288000,1649.55,1760.4,1616.05,1720.28,NaN,NaN
1494374400,1720.26,1794.21,1682,1772.58,NaN,NaN
1494460800,1774.52,1892,1745.01,1828.45,NaN,NaN
1494547200,1830.85,1832,1650,1691.51,NaN,NaN
1494633600,1690.33,1785.82,1601.46,1776.89,NaN,NaN
1494720000,1776.8,1815,1753,1784,NaN,NaN
1494806400,1782.3,1784,1682.56,1705.48,NaN,NaN
1494892800,1706.07,1750,1641.22,1700.38,NaN,NaN
1494979200,1700.01,1840.42,1670.01,1782.99,NaN,NaN
1495065600,1779,1881.8,1766.33,1878.99,NaN,NaN
1495152000,1879,1969.99,1874.99,1958,NaN,NaN
1495238400,1959.09,2021,1914,2013.99,NaN,NaN
1495324800,2013.99,2063.11,1961.52,2017.55,NaN,NaN
1495411200,2017.55,2230.34,2001,2099.97,NaN,NaN
1495497600,2088.76,2275,2088.45,2264.23,NaN,NaN
1495584000,2265.9,2481.75,2264.64,2420.29,NaN,NaN
1495670400,2420.29,2760.1,2221,2292.53,NaN,NaN
1495756800,2277.01,2599.12,2060,2279.82,NaN,NaN
1495843200,2280.7,2339.94,1850,2042,NaN,NaN
1495929600,2042.89,2313.96,2041.48,2178.81,NaN,NaN
1496016000,2172.54,2350,2110,2292.1,NaN,NaN
1496102400,2290.18,2339.08,2160,2203.51,NaN,NaN
1496188800,2201.7,2334,2154.28,2298.01,NaN,NaN
1496275200,2298.01,2456.39,2296.81,2413.63,NaN,NaN
1496361600,2413.58,2489,2370.03,2488.94,NaN,NaN
1496448000,2488.94,2584.34,2445,2540.94,NaN,NaN
1496534400,2538.1,2569,2460,2530.27,NaN,NaN
1496620800,2530.27,2699.35,2525.28,2698,NaN,NaN
1496707200,2698,2933,2689.4,2880.74,NaN,NaN
1496793600,2875.71,2893.28,2612.5,2683.03,NaN,NaN
1496880000,2680.24,2815,2613.13,2806,NaN,NaN
1496966400,2805.46,2868.23,2780.43,2822.32,NaN,NaN
1497052800,2818,2912.98,2800,2899.99,NaN,NaN
1497139200,2899.01,2967.46,2861.53,2954.22,NaN,NaN
1497225600,2954.23,2980,2480.03,2667.06,NaN,NaN
1497312000,2656.97,2783.62,2638.62,2703.02,NaN,NaN
1497398400,2705.99,2801,2320,2450,NaN,NaN
1497484800,2451.42,2516.2,2120,2424.91,NaN,NaN
1497571200,2424.96,2540,2307.66,2484.68,NaN,NaN
1497657600,2484.68,2674.4,2420.53,2630,NaN,NaN
1497744000,2630.06,2665,2460.62,2516.98,NaN,NaN
1497830400,2516.98,2598,2480.96,2598,NaN,NaN
1497916800,2598,2783,2581,2740,NaN,NaN
1498003200,2734.03,2789,2611,2657.04,NaN,NaN
1498089600,2658.67,2740,2594.61,2713.48,NaN,NaN
1498176000,2713.48,2745,2657.46,2685.05,NaN,NaN
1498262400,2685.05,2724.96,2512.13,2557.66,NaN,NaN
1498348800,2557.66,2635.72,2432,2502.03,NaN,NaN
1498435200,2502.26,2550.03,2315.01,2421.22,NaN,NaN
1498521600,2421.21,2564.97,2291,2561.86,NaN,NaN
1498608000,2565,2593,2468.01,2559.9,NaN,NaN
1498694400,2550.99,2594.78,2500.31,2541.59,NaN,NaN
1498780800,2538.41,2564.58,2451,2465.49,NaN,NaN
1498867200,2465.48,2517.11,2390,2412.41,NaN,NaN
1498953600,2421.3,2528.72,2374.34,2504.37,NaN,NaN
1499040000,2504.81,2595,2472.68,2550.47,NaN,NaN
1499126400,2540.07,2639.47,2540.07,2596.12,NaN,NaN
1499212800,2594.52,2623,2530.1,2602.9,NaN,NaN
1499299200,2602.9,2614,2522,2600.39,NaN,NaN
1499385600,2599.01,2605,2475,2501.46,NaN,NaN
1499472000,2501.46,2555,2462,2550.07,NaN,NaN
1499558400,2550.13,2564.65,2500.5,2502.28,NaN,NaN
1499644800,2504,2527.88,2261.85,2323.45,NaN,NaN
1499731200,2323.45,2399,2242.62,2305.98,NaN,NaN
1499817600,2301.55,2408.84,2239.54,2388,NaN,NaN
1499904000,2383.97,2425.16,2312.93,2339.99,NaN,NaN
1499990400,2340,2357.84,2140,2213.37,NaN,NaN
1500076800,2209.44,2219.99,1967.65,1970.51,NaN,NaN
1500163200,1970.51,2044.44,1830,1917.63,NaN,NaN
1500249600,1917.72,2229.97,1910.57,2226,NaN,NaN
1500336000,2226,2392,2164,2303.71,NaN,NaN
1500422400,2308.82,2402.5,2223,2265.21,NaN,NaN
1500508800,2265.51,2938,2265.51,2875.03,NaN,NaN
1500595200,2880,2887.45,2611.39,2670,NaN,NaN
1500681600,2667.01,2882,2644.59,2832.71,NaN,NaN
1500768000,2824.82,2855,2640,2749.02,NaN,NaN
1500854400,2756.8,2800,2701,2759.98,NaN,NaN
1500940800,2759.95,2775.79,2450,2564.82,NaN,NaN
1501027200,2564.74,2608.96,2400,2524.99,NaN,NaN
1501113600,2524.99,2695,2509.63,2666.33,NaN,NaN
1501200000,2666.33,2825,2655.82,2777.01,NaN,NaN
1501286400,2777.01,2785.65,2631.78,2680.56,NaN,NaN
1501372800,2681.6,2774.45,2569.69,2742.37,NaN,NaN
1501459200,2745.76,2889.99,2680.01,2855.81,NaN,NaN
1501545600,2855.81,2929.17,2615,2731,NaN,NaN
1501632000,2732,2760,2650,2703.51,NaN,NaN
1501718400,2703.51,2807.44,2698.83,2793.37,NaN,NaN
1501804800,2793.34,2877.52,2765.91,2855,NaN,NaN
1501891200,2851.01,3339.66,2848.32,3263.62,NaN,NaN
1501977600,3263.51,3296.51,3146.1,3222.75,NaN,NaN
1502064000,3216.78,3430,3186,3387.55,NaN,NaN
1502150400,3387.54,3490,3300,3412.41,NaN,NaN
1502236800,3408.46,3423.1,3178.72,3342.99,NaN,NaN
1502323200,3342.99,3448,3311.17,3413.03,NaN,NaN
1502409600,3410,3705,3390.67,3645.06,NaN,NaN
1502496000,3651.74,3934,3586.95,3855.1,NaN,NaN
1502582400,3855.04,4190,3841.71,4053.87,NaN,NaN
1502668800,4053.87,4329.43,3964.96,4306.23,NaN,NaN
1502755200,4320.95,4400,3800,4155.67,NaN,NaN
1502841600,4154.99,4379.78,3926.06,4378.84,NaN,NaN
1502928000,4361.99,4480,4167.21,4276.5,NaN,NaN
1503014400,4260.47,4368,3964.96,4100,NaN,NaN
1503100800,4100,4188,3900,4099.55,NaN,NaN
1503187200,4091.99,4125.95,4000,4058.68,NaN,NaN
1503273600,4058.64,4080,3949.78,3987.52,NaN,NaN
1503360000,3987.51,4139.31,3600,4085,NaN,NaN
1503446400,4078,4248.97,4051.94,4108.12,NaN,NaN
1503532800,4121.78,4350,4082.57,4300.34,NaN,NaN
1503619200,4308.8,4449.98,4270,4355.98,NaN,NaN
1503705600,4348.17,4369.78,4232.43,4333.38,NaN,NaN
1503792000,4333.38,4393.3,4290.32,4337.68,NaN,NaN
1503878400,4329.91,4399.72,4169.01,4379.99,NaN,NaN
1503964800,4385,4649.78,4336.26,4578.82,NaN,NaN
1504051200,4578.82,4642.22,4479,4573.2,NaN,NaN
1504137600,4573.15,4765.21,4566.66,4734.26,NaN,NaN
1504224000,4734.26,4935,4671.09,4921.7,NaN,NaN
1504310400,4921.71,4979.9,4488.5,4599.9,NaN,NaN
1504396800,4599.9,4700,4385,4606.26,NaN,NaN
1504483200,4603.68,4613.97,4058.5,4277,NaN,NaN
1504569600,4282.53,4474.88,4001.93,4396.52,NaN,NaN
1504656000,4397.38,4649.23,4356.42,4605.8,NaN,NaN
1504742400,4605.81,4674.34,4475,4615,NaN,NaN
1504828800,4615,4679.97,4125.99,4312,NaN,NaN
1504915200,4327.41,4379.78,4164,4308.72,NaN,NaN
1505001600,4322.44,4322.44,4010,4226.22,NaN,NaN
1505088000,4226.21,4353.49,4092.4,4207.31,NaN,NaN
1505174400,4198.89,4377.65,4080,4172.56,NaN,NaN
1505260800,4170.6,4179.14,3720.01,3865.34,NaN,NaN
1505347200,3861.89,3921.74,3210,3227.79,NaN,NaN
1505433600,3227.79,3820,2972.01,3700.01,NaN,NaN
1505520000,3699.89,3872.9,3500,3678.93,NaN,NaN
1505606400,3669.07,3772.52,3463,3662.99,NaN,NaN
1505692800,3662.95,4122.7,3659.42,4101.6,NaN,NaN
1505779200,4102,4119.7,3848.35,3888.8,NaN,NaN
1505865600,3888.8,4050,3820.56,3874.46,NaN,NaN
1505952000,3864,3914,3573,3617.05,NaN,NaN
1506038400,3607.83,3761.84,3514,3612.18,NaN,NaN
1506124800,3611.91,3810.25,3552,3779.17,NaN,NaN
1506211200,3781.13,3783.25,3615,3664.22,NaN,NaN
1506297600,3667.01,3968.59,3658.39,3918,NaN,NaN
1506384000,3920.66,3970,3850.61,3888.03,NaN,NaN
1506470400,3883.95,4226.73,3870,4199.29,NaN,NaN
1506556800,4202.34,4270.01,4123.5,4184.84,NaN,NaN
1506643200,4183.47,4227.62,4022.02,4164.82,NaN,NaN
1506729600,4162.04,4349,4154.28,4326.09,NaN,NaN
1506816000,4326.09,4377.22,4216,4377.22,NaN,NaN
1506902400,4369.33,4453,4352,4391.48,NaN,NaN
1506988800,4391.41,4425,4218,4315.83,NaN,NaN
1507075200,4315.73,4343,4170.07,4219.53,NaN,NaN
1507161600,4219.74,4358.97,4137.96,4301.09,NaN,NaN
1507248000,4301.09,4425,4278.4,4362.95,NaN,NaN
1507334400,4356.09,4463,4312.82,4423.3,NaN,NaN
1507420800,4422.72,4612,4404.5,4597.98,NaN,NaN
1507507200,4597.97,4865,4541,4764.7,NaN,NaN
1507593600,4761.67,4909.97,4700,4749.29,NaN,NaN
1507680000,4747.9,4869.78,4700,4822.01,NaN,NaN
1507766400,4822.01,5445,4793.66,5445,NaN,NaN
1507852800,5444,5846.43,5380,5653.6,NaN,NaN
1507939200,5653.58,5817.34,5558.26,5801.29,NaN,NaN
1508025600,5795.01,5830,5415,5679.7,NaN,NaN
1508112000,5683.92,5807.11,5548,5745.72,NaN,NaN
1508198400,5752.2,5776.31,5506.78,5597.31,NaN,NaN
1508284800,5591.97,5617.75,5101.36,5582.05,NaN,NaN
1508371200,5572.64,5735.14,5512.06,5698.69,NaN,NaN
1508457600,5700,6074,5589.8,5977.29,NaN,NaN
1508544000,5977.26,6180,5871,6013.46,NaN,NaN
1508630400,6010.85,6071.07,5700,5969,NaN,NaN
1508716800,5967.38,6045.34,5617.75,5871.17,NaN,NaN
1508803200,5869.82,5870,5453.01,5523.4,NaN,NaN
1508889600,5518.49,5748,5366,5735.88,NaN,NaN
1508976000,5741.35,5988,5683,5890,NaN,NaN
1509062400,5889.99,5994.06,5674.06,5771.89,NaN,NaN
1509148800,5773.03,5875.66,5646.18,5730.69,NaN,NaN
1509235200,5731.7,6316.85,5683,6137.37,NaN,NaN
1509321600,6133.01,6229.77,6024.03,6119.99,NaN,NaN
1509408000,6120,6449.78,6072.81,6434.21,NaN,NaN
1509494400,6434.24,6756.36,6340.01,6741.59,NaN,NaN
1509580800,6745.04,7354.1,6700,7030,NaN,NaN
1509667200,7030,7500,6925.22,7146.82,NaN,NaN
1509753600,7145.24,7569.9,6994,7388.83,NaN,NaN
1509840000,7388.79,7590,7275.16,7372.72,NaN,NaN
1509926400,7373.3,7421.39,6922.07,6967.68,NaN,NaN
1510012800,6967.64,7244.69,6945,7130.28,NaN,NaN
1510099200,7131.38,7888,7080.01,7450.32,NaN,NaN
1510185600,7465.06,7490,7061.2,7148,NaN,NaN
1510272000,7150.61,7343.18,6429.44,6588.18,NaN,NaN
1510358400,6588.18,6820,6218,6355.13,NaN,NaN
1510444800,6355.13,6488.88,5555.55,5870.37,NaN,NaN
1510531200,5870.03,6775.75,5846,6525.17,NaN,NaN
1510617600,6524.69,6750,6466.88,6609,NaN,NaN
1510704000,6609,7350,6609,7294,NaN,NaN
1510790400,7294,7976.79,7120.85,7846.96,NaN,NaN
1510876800,7846.96,7997,7528.5,7674.99,NaN,NaN
1510963200,7675,7858,7431.54,7771.03,NaN,NaN
1511049600,7775.55,8087.35,7675,8016.58,NaN,NaN
1511136000,8016.58,8269.99,7900,8226.17,NaN,NaN
1511222400,8226.14,8354.46,7770,8095.23,NaN,NaN
1511308800,8095.19,8310.89,8045.76,8214.69,NaN,NaN
1511395200,8214.69,8279.76,7980,7989,NaN,NaN
1511481600,7988.96,8340,7876,8199.19,NaN,NaN
1511568000,8199.83,8737,8114.78,8717.99,NaN,NaN
1511654400,8718,9366.6,8538.2,9271.06,NaN,NaN
1511740800,9278.99,9721.7,9267,9708.07,NaN,NaN
1511827200,9708.06,9968,9582.25,9868.82,NaN,NaN
1511913600,9877.63,11395,9250,9824.68,NaN,NaN
1512000000,9833.7,10618.29,9000,9947.67,NaN,NaN
1512086400,9927.29,10949.89,9370.11,10840.45,NaN,NaN
1512172800,10840.45,11200,10637.69,10872,NaN,NaN
1512259200,10875.68,11800.01,10513.16,11250,NaN,NaN
1512345600,11250,11613.07,10850,11613.07,NaN,NaN
1512432000,11613.07,11850,11384.25,11677,NaN,NaN
1512518400,11676.99,13700,11659.8,13623.5,NaN,NaN
1512604800,13623,16615.62,13085.9,16599.99,NaN,NaN
1512691200,16599.99,16666.66,13482.42,15800,NaN,NaN
1512777600,15799.87,15998.5,12701.05,14607.49,NaN,NaN
1512864000,14601.01,15385,13011,14691,NaN,NaN
1512950400,14690.99,17270,14677.19,16470,NaN,NaN
1513036800,16470,17428.42,15967.29,16650.01,NaN,NaN
1513123200,16650.01,17107.03,15497.69,16250,NaN,NaN
1513209600,16245.02,16830.45,15852.69,16404.99,NaN,NaN
1513296000,16404.99,17934,16337.19,17471.5,NaN,NaN
1513382400,17477.98,19377,17269.99,19187.78,NaN,NaN
1513468800,19187.78,19666,18465,18953,NaN,NaN
1513555200,18953,19220,17835.2,18940.57,NaN,NaN
1513641600,18940.58,19160.79,16831.26,17700,NaN,NaN
1513728000,17700,17950,15343.04,16466.98,NaN,NaN
1513814400,16466.98,17281.17,15005,15600.01,NaN,NaN
1513900800,15600,15795.61,11159.93,14009.79,NaN,NaN
1513987200,13980,15756.22,13496.48,14619,NaN,NaN
1514073600,14619,14619.1,12488,14157.87,NaN,NaN
1514160000,14107.87,14650,13210,13911.28,NaN,NaN
1514246400,13925.5,16147.87,13746.95,15764.44,NaN,NaN
1514332800,15764.45,16480.52,14484,15364.93,NaN,NaN
1514419200,15390.05,15474.19,13500,14470.07,NaN,NaN
1514505600,14436.99,15111,13998,14340,NaN,NaN
1514592000,14351,14463.28,12050,12640,NaN,NaN
1514678400,12640,14296.06,12491.21,13880,NaN,NaN
1514764800,13880,13941.75,12801.38,13443.41,NaN,NaN
1514851200,13394.2,15257.53,12910.58,14678.94,NaN,NaN
1514937600,14670.96,15500,14546.28,15155.62,NaN,NaN
1515024000,15155.62,15430.27,14192.37,15143.67,NaN,NaN
1515110400,15143.67,17200,14810,16928,NaN,NaN
1515196800,16927.99,17234.99,16220,17149.67,NaN,NaN
1515283200,17142.43,17149.97,15707.16,16124.02,NaN,NaN
1515369600,16173.98,16300,13900,14999.99,NaN,NaN
1515456000,14999.99,15367.18,14123.97,14403.51,NaN,NaN
1515542400,14403.51,14900,13412,14890.02,NaN,NaN
1515628800,14899.99,14973.07,12800,13243.83,NaN,NaN
1515715200,13249.99,14152.19,12807.27,13781.41,NaN,NaN
1515801600,13829.28,14619.1,13789.42,14197.78,NaN,NaN
1515888000,14197.78,14365.81,13072.22,13647.99,NaN,NaN
1515974400,13647.99,14394.36,13429.25,13607.04,NaN,NaN
1516060800,13581.66,13607.04,10162,11386.34,NaN,NaN
1516147200,11393.97,11794.07,9222,11191.35,NaN,NaN
1516233600,11199,12146,10693,11247.57,NaN,NaN
1516320000,11290.9,12050.39,11025.18,11552,NaN,NaN
1516406400,11560.82,13052.12,11515.94,12775.99,NaN,NaN
1516492800,12782.99,12791.88,11100,11558.87,NaN,NaN
1516579200,11558.87,11910.78,10028.41,10808.99,NaN,NaN
1516665600,10810,11409.87,9927.54,10851.82,NaN,NaN
1516752000,10848.99,11500,10488.13,11400.96,NaN,NaN
1516838400,11400.98,11741.82,10868.57,11155.54,NaN,NaN
1516924800,11140.01,11635,10263.32,11092.95,NaN,NaN
1517011200,11093.74,11630.47,10815.84,11446.54,NaN,NaN
1517097600,11446.54,11989.15,11360.52,11685.58,NaN,NaN
1517184000,11685.58,11820.01,10991,11162.62,NaN,NaN
1517270400,11162.62,11222.36,9731.2,9971,NaN,NaN
1517356800,9971,10324,9514.96,10149,NaN,NaN
1517443200,10148.99,10187.56,8455,8998.99,NaN,NaN
1517529600,9010.87,9096.79,7625.25,8838.83,NaN,NaN
1517616000,8838.29,9491.2,8170.71,9225.86,NaN,NaN
1517702400,9225.31,9350.09,7825,8191,NaN,NaN
1517788800,8190.78,8335.56,6600,6874.27,NaN,NaN
1517875200,6878.65,8150,5920.72,7737.37,NaN,NaN
1517961600,7737.26,8649,7213.8,7588.01,NaN,NaN
1518048000,7588.01,8644.36,7565.5,8259.76,NaN,NaN
1518134400,8259.42,8779.62,7753.32,8693.98,NaN,NaN
1518220800,8693.98,9090.8,8170.86,8560,NaN,NaN
1518307200,8560,8560,7820,8067,NaN,NaN
1518393600,8077.25,8995,8067,8899,NaN,NaN
1518480000,8891.2,8951.89,8360.13,8522.99,NaN,NaN
1518566400,8504.57,9515,8504.57,9490.98,NaN,NaN
1518652800,9490.98,10234,9350,10018,NaN,NaN
1518739200,10011.3,10300,9707.51,10196,NaN,NaN
1518825600,10203.14,11135.83,10053.5,11101,NaN,NaN
1518912000,11101,11300,10153.15,10421.06,NaN,NaN
1518998400,10433.68,11262.48,10307.51,11173,NaN,NaN
1519084800,11159.12,11780,11080.37,11233.41,NaN,NaN
1519171200,11233.42,11275.74,10256,10449.4,NaN,NaN
1519257600,10446.79,10935,9731.2,9843.34,NaN,NaN
1519344000,9833.25,10405.3,9600,10166.1,NaN,NaN
1519430400,10135.2,10540.63,9373.48,9689.99,NaN,NaN
1519516800,9688.26,9883.41,9260,9590.04,NaN,NaN
1519603200,9595.99,10461.97,9376.34,10324.7,NaN,NaN
1519689600,10329.99,10850,10150,10566.3,NaN,NaN
1519776000,10572.49,11064.75,10255.07,10314.9,NaN,NaN
1519862400,10314.99,11090,10223.41,10903.13,NaN,NaN
1519948800,10917.37,11175,10774.01,11029.99,NaN,NaN
1520035200,11032.81,11503.24,11022.85,11445,NaN,NaN
1520121600,11445,11511,11054.91,11463.27,NaN,NaN
1520208000,11479.68,11688,11383.66,11419.24,NaN,NaN
1520294400,11417.39,11420.01,10560.19,10723.76,NaN,NaN
1520380800,10723.01,10911.78,9450,9913.03,NaN,NaN
1520467200,9904.52,10150,9078.95,9285.32,NaN,NaN
1520553600,9293.06,9420.39,8366,9230,NaN,NaN
1520640000,9228.83,9514.96,8697,8791.47,NaN,NaN
1520726400,8795.04,9768.37,8450,9535.04,NaN,NaN
1520812800,9535.04,9892,8742.07,9120.75,NaN,NaN
1520899200,9115.24,9482.79,8830,9142.32,NaN,NaN
1520985600,9152.07,9356.14,7948,8196.69,NaN,NaN
1521072000,8195.99,8425,7682,8265.05,NaN,NaN
1521158400,8265.05,8613.06,7914.08,8258.54,NaN,NaN
1521244800,8258.54,8356.4,7730.23,7860.83,NaN,NaN
1521331200,7860.83,8324.92,7325.37,8188.24,NaN,NaN
1521417600,8205.55,8718.74,8114.17,8596.93,NaN,NaN
1521504000,8596.79,9051,8313.01,8904.02,NaN,NaN
1521590400,8904.02,9188.1,8754.83,8893.79,NaN,NaN
1521676800,8892.18,9099.59,8503.52,8704.67,NaN,NaN
1521763200,8708.52,8920.79,8265,8920.79,NaN,NaN
1521849600,8917.99,9020,8505,8547,NaN,NaN
1521936000,8541.96,8680,8368.63,8453.9,NaN,NaN
1522022400,8451.12,8500,7831.15,8149.66,NaN,NaN
1522108800,8152.26,8211.62,7742.11,7791.7,NaN,NaN
1522195200,7791.69,8104.98,7723.03,7932.41,NaN,NaN
1522281600,7932.41,7968,6914.53,7088.38,NaN,NaN
1522368000,7086.14,7302.35,6550,6850,NaN,NaN
1522454400,6839.63,7231.73,6794.26,6928.62,NaN,NaN
1522540800,6926.5,7045.71,6427.16,6813.52,NaN,NaN
1522627200,6816.31,7106.5,6759.96,7052.76,NaN,NaN
1522713600,7052.75,7506.84,7001.28,7416.27,NaN,NaN
1522800000,7415.53,7430,6710.38,6799.95,NaN,NaN
1522886400,6799.37,6928.7,6578.95,6771.69,NaN,NaN
1522972800,6771.3,6850,6510,6618.33,NaN,NaN
1523059200,6627.7,7069.13,6600.99,6904.9,NaN,NaN
1523145600,6904.21,7104.52,6894.8,7027.26,NaN,NaN
1523232000,7027.26,7175.83,6611.49,6780.1,NaN,NaN
1523318400,6782.39,6900,6653.21,6835.67,NaN,NaN
1523404800,6824.75,6984.92,6809.26,6940.94,NaN,NaN
1523491200,6940.94,8069.34,6758.45,7923.78,NaN,NaN
1523577600,7923.78,8239.33,7753.32,7896.92,NaN,NaN
1523664000,7885.9,8232.14,7835,8000.41,NaN,NaN
1523750400,8003.39,8417,8001.23,8354.22,NaN,NaN
1523836800,8353.43,8424.99,7905,8048.15,NaN,NaN
1523923200,8054.68,8160.85,7806.81,7890.87,NaN,NaN
1524009600,7890.87,8235,7870.35,8172.84,NaN,NaN
1524096000,8172.83,8297.99,8074.44,8271.31,NaN,NaN
1524182400,8273,8934,8216.9,8861,NaN,NaN
1524268800,8865.78,9023.4,8608,8920.71,NaN,NaN
1524355200,8924.93,9036.52,8760,8789.96,NaN,NaN
1524441600,8781.7,9006.39,8771.22,8946.95,NaN,NaN
1524528000,8942,9737.16,8930,9648,NaN,NaN
1524614400,9648.36,9755.53,8751,8864.99,NaN,NaN
1524700800,8855.07,9326.79,8647.29,9274.48,NaN,NaN
1524787200,9277.32,9387.82,8901.09,8921.43,NaN,NaN
1524873600,8916.54,9442.34,8854.47,9345.11,NaN,NaN
1524960000,9352.97,9538.75,9180,9393.99,NaN,NaN
1525046400,9396.32,9443.96,9111,9242.17,NaN,NaN
1525132800,9243.51,9249.99,8815.91,9066.9,NaN,NaN
1525219200,9066.9,9259.16,8975.23,9222,NaN,NaN
1525305600,9220,9799.99,9165.19,9732.43,NaN,NaN
1525392000,9737,9784.73,9527.38,9696.57,NaN,NaN
1525478400,9689,9948.98,9670.68,9823.28,NaN,NaN
1525564800,9827.04,9918.41,9375,9623.54,NaN,NaN
1525651200,9621.99,9634.5,9175,9359.52,NaN,NaN
1525737600,9356.79,9450,9015,9167.69,NaN,NaN
1525824000,9181.52,9368.79,8974.62,9308.49,NaN,NaN
1525910400,9308.49,9393,8987.74,9020.99,NaN,NaN
1525996800,9007.19,9018.38,8351,8411.42,NaN,NaN
1526083200,8408.79,8652.8,8208.81,8481.6,NaN,NaN
1526169600,8481.72,8775.9,8335.56,8696.58,NaN,NaN
1526256000,8696.54,8900.9,8286.57,8674.36,NaN,NaN
1526342400,8674.53,8865,8400,8474.99,NaN,NaN
1526428800,8481.99,8505.33,8100.01,8346.59,NaN,NaN
1526515200,8337.77,8500,7980,8067.03,NaN,NaN
1526601600,8058.16,8275.1,7929.53,8248.87,NaN,NaN
1526688000,8248.99,8395,8141.08,8231.2,NaN,NaN
1526774400,8225.55,8590,8170.71,8518.48,NaN,NaN
1526860800,8518.64,8589.1,8320,8391.76,NaN,NaN
1526947200,8403.23,8417.65,7951.41,7984.08,NaN,NaN
1527033600,7983.98,8032.01,7435.49,7502.89,NaN,NaN
1527120000,7509.99,7733.99,7267.24,7586.88,NaN,NaN
1527206400,7579.3,7661.07,7328.13,7471.18,NaN,NaN
1527292800,7459.21,7622.87,7276.04,7335.99,NaN,NaN
1527379200,7335.99,7412.57,7213.09,7347.39,NaN,NaN
1527465600,7348.64,7445,7084.99,7112.5,NaN,NaN
1527552000,7112.2,7537,7026.9,7469.45,NaN,NaN
1527638400,7469.45,7559,7273.89,7375.73,NaN,NaN
1527724800,7375.64,7601.23,7330.22,7492.28,NaN,NaN
1527811200,7492.28,7620.01,7348.45,7511.6,NaN,NaN
1527897600,7511.72,7700,7438.92,7642,NaN,NaN
1527984000,7642,7790.69,7581.03,7703.67,NaN,NaN
1528070400,7712.97,7764.44,7449.68,7488.26,NaN,NaN
1528156800,7494.99,7685,7360,7617.98,NaN,NaN
1528243200,7617.98,7695.46,7482.61,7658.57,NaN,NaN
1528329600,7658.99,7750,7618.99,7689.28,NaN,NaN
1528416000,7676.41,7697,7542,7618.11,NaN,NaN
1528502400,7618.11,7686.45,7468.31,7492.7,NaN,NaN
1528588800,7498,7498,6627.7,6781.17,NaN,NaN
1528675200,6781.17,6919.97,6634.86,6880.61,NaN,NaN
1528761600,6880.76,6880.76,6461.42,6557.67,NaN,NaN
1528848000,6557.66,6624.45,6120,6307.4,NaN,NaN
1528934400,6308.49,6708.1,6270.69,6646.1,NaN,NaN
1529020800,6638.8,6666.66,6370,6390.6,NaN,NaN
1529107200,6390.6,6557.81,6333.63,6487.92,NaN,NaN
1529193600,6487.92,6575.35,6429.23,6453.41,NaN,NaN
1529280000,6451.03,6793,6381.25,6707.5,NaN,NaN
1529366400,6711.3,6841.81,6660.21,6736.52,NaN,NaN
1529452800,6728.44,6809.26,6558.95,6756.58,NaN,NaN
1529539200,6756.6,6792.2,6677.85,6718.33,NaN,NaN
1529625600,6718.33,6737.97,5940,6050.45,NaN,NaN
1529712000,6055.17,6261,6048.54,6177.38,NaN,NaN
1529798400,6169.91,6255.05,5780,6153.4,NaN,NaN
1529884800,6153.6,6365.34,6075.01,6253.61,NaN,NaN
1529971200,6252.28,6277,6025.68,6068,NaN,NaN
1530057600,6073.99,6181.11,5985,6135.64,NaN,NaN
1530144000,6135.64,6165.49,5818.14,5848.33,NaN,NaN
1530230400,5845.2,6299,5774.72,6204.24,NaN,NaN
1530316800,6204.01,6510,6190.28,6385.71,NaN,NaN
1530403200,6385.75,6438.55,6259.34,6349.99,NaN,NaN
1530489600,6345.48,6667.57,6270.69,6612.98,NaN,NaN
1530576000,6605.46,6666,6464.39,6507.99,NaN,NaN
1530662400,6507.99,6792.28,6413.2,6584.25,NaN,NaN
1530748800,6575.62,6700,6445.31,6533.69,NaN,NaN
